"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_0","loss.1","parent_id.1","no_change.1","pland_4","pland_25","pland_23","pland_32","pland_5","pland_41","pland_24","pland_39","pland_9","pland_20","pland_30","pland_11"
"7582",4490,1001276,1005766,-48.9831840475719,-6.25661425330937,0.999913640027443,1509180.76123272,0.00576535597594057,92.4680594308798,7.42329342978045,0.0430413644410736,190.162511146854,0,0.105086170184183,153.403447470036,0,2.48041822080477,0,0,1507458,0.595,0.447,0.793,0.594,24991,58.75,441431,18250.01,150.684997558594,1.75571000576019,4.5,76.731864622209,42.7193686380082,90.8094375823153,34.0032567832208,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00844922858543015,0.0513911903372634,NA,NA,NA,NA,NA
"8990",7818,741519,749337,-44.3885894584521,-2.4728304630556,0.991183341951035,2045744.7590244,0.816096078663312,2.46270162592979,16.8688351694667,38.4059188337281,78.0017803447718,18.5742667625493,8.38205663980518,146.79867305728,51.2965249833475,0.521822293116835,0,0,2100204,0.573,0.475,0.753,0.525,22083,56.51,116770,5387.8,NA,0,2.5,198.616122166196,7.4138355888633,59.2868474156506,164.822483065356,25.5148810795927,NA,NA,NA,0.0621266807752217,NA,0.171668444318093,0.680411407850228,7.75331035805843,0.00258446992024922,7.26146585169715,NA,NA,NA,NA,NA
"3467",7818,997953,1005771,-62.4966975629937,-10.3106683144793,0.999041029228328,2152600.18637046,0.200594626887036,82.1521477442051,15.7522447612298,0.448306128474,49.7236618477006,23.3730260828925,1.90369069519612,161.112840840105,0,0.26032607951108,0,0,1101609,0.589,0.434,0.757,0.622,10494,56,184817,16283.42,166.600006103516,2.00453090667725,4.5,552.184981482333,11.1207650901855,63.37812322464,70.0816192972156,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110933401192236,1.17961171321529,0.156161624796597,NA,NA,NA,NA
"4248",14612,991193,1005805,-60.0642651671153,1.31095331625481,0.202802786323528,2347278.45545338,4.85711360435145,5.3415029090197,89.7679841830441,0.0333993035847592,53.8655870945529,0,1.94110574010185,205.277139146391,0,1.01943747345362,0,17.9389038207306,1400209,0.624,0.518,0.78,0.601,21564,55.18,350653,16852.66,146.75,2.247633934021,6.5,225.773671435762,32.3747012413148,77.1085096745713,13.1837993585135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358",22056,983697,1005753,-69.5237245797531,-4.09445208428913,0.648755749687101,2294164.26305491,1.90992327106418,4.06030164740077,81.1192544003085,12.887161049255,0,26.3348020976494,6.26774298415153,194.438382065358,57.5908837631255,0.218483810554558,0,706.383695415464,1303908,0.521,0.386,0.78,0.471,38515,50.96,235365,6186.16,58.0399990081787,0,20,1106.95534668482,46.0262621878282,147.917885711815,1.62299978203788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233596319714834,NA,NA,NA,NA,NA
"4141",5259,1000509,1005768,-60.3345354120686,-5.44580343704606,0.454586100663482,929793.445820984,0.677329924483777,1.56161624796597,92.6655725744004,5.09548125314982,6.41255565729646,0,16.9984609282352,180.594165012669,32.4983059462304,0.299553750159927,0,0,1303304,0.554,0.421,0.759,0.532,25237,51.43,183026,7288.37,55.310001373291,1.05202949047089,14.5,418.405026754199,34.2832509350271,94.5614392003975,37.4884197004264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4191",6539,999225,1005764,-60.0642651641587,-14.0944520696604,0.798342018318584,1845865.72526874,1.16549653134316,40.6713061215158,50.0834485576173,0.15139029571306,76.7191682827154,0,2.54756929692385,165.782410525789,0,0.683144672897655,0,0,5106182,0.636,0.485,0.825,0.643,6526,59.95,178461,28157.26,231.130004882812,0.814218997955322,3.5,56.9640097561499,54.8107857454176,279.934015490549,19.8421406361425,NA,NA,NA,NA,0.847805536530985,NA,NA,NA,NA,1.31420295444673,NA,5.76635000283298,NA,NA,NA,NA
"4778",8982,996792,1005774,-58.1723732554528,-10.5809385762041,0.634273583144849,1236195.94321776,1.78069977505171,21.1720769893709,75.1359083268639,1.88318394765852,57.6187364332817,0,2.52560826785578,231.599834921327,38.9625896640382,2.36875645220987,0,496.936127892425,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,271.730010986328,3.46046900749207,3.5,469.847548719272,43.3299262834917,154.670029385941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281309610550204,NA,NA,NA,NA,NA,NA
"5925",10518,995249,1005767,-54.3885894534619,-10.85120884516,0.436029060306197,1160053.86997329,0.00956171489356616,14.8901797203995,76.967422440548,0.0929279166218461,93.8912285125813,0,4.20874034924865,208.444992378583,0,1.19842241547573,0,0,5105580,0.701,0.604,0.813,0.7,10700,58.65,288435,27675.63,383.940002441406,1.58508896827698,5.5,528.618147292227,28.3571614644509,166.377770686841,80.1930693405347,NA,NA,NA,NA,0.000298803590423943,NA,NA,NA,NA,1.39262393376919,NA,6.64698547017741,NA,NA,NA,NA
"3296",12054,993706,1005760,-63.0372381336785,-12.2025601979009,0.397362772166934,1195770.14122565,1.79799584297954,17.6343352793066,79.027623013313,0.927427090612509,0,0,4.542731699141,119.824070935819,0,0.733999239870492,402.503793264026,48.0968821387489,1101492,0.611,0.462,0.751,0.657,19842,56.86,341413,17335.87,162.184997558594,0.641338497400284,3.5,436.632890251434,47.3506560418144,0,7.71204280234035,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548702844606758,NA,0.0639159291815481,NA,NA,NA,NA
"7841",44120,961641,1005761,-48.1723732253824,-2.74310074035373,0.604656701074349,4020006.66744611,0.0074552016930266,32.7697863538,65.4793346779204,0.0933391251966931,164.376231467144,0,2.24329231511508,116.445464391548,0,4.7294618100837,0,10.6667283456187,1508001,0.586,0.424,0.798,0.596,62854,56.7,639356,10360.83,52.939998626709,2.34933042526245,4.5,33.4406979637731,34.6187540766957,162.608134227494,10.8634125807467,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63726169447788,0.0122265307765636,0.000596416135442128,NA,NA,NA,NA
"4123",1507,1004268,1005775,-60.3345354103971,-10.310668310661,0.0892950883499276,426462.703132502,0.000994026892403547,4.41745550984136,95.5622663415536,0.0149104033860532,50.1718089082406,0,1.79173448884726,207.581059605615,0,0.431086048675555,0,0,5101407,0.675,0.553,0.816,0.682,21987,55.21,709381,33215.39,192.979995727539,1.85849094390869,4.5,470.499938458838,96.511109408716,133.891510404173,18.9977123256591,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00437371832657561,NA,NA,NA,NA,NA,NA
"7604",1571,950604,952175,-48.9831840454419,-0.310668315238486,0.998358248652189,1612273.93328395,81.277006468133,0.87434605455816,10.959941710263,1.05973206999142,0,0,57.3387211310125,115.388700386756,0,0.396076075882037,0,0,1502509,0.453,0.234,0.769,0.516,23482,55.27,181401,7864.44,2.48500001430511,0.308818489313126,5.5,259.17867164457,66.5251707133885,56.5612861012973,227.557531517093,5.34120470095198,NA,NA,NA,NA,NA,0.00705759093606519,NA,0.480711405166355,NA,NA,NA,NA,NA,NA,NA
"7114",1635,1004122,1005757,-50.6048056432247,0.22987222416128,0.971434433467252,962806.312069971,3.20535399788658,0.510842721336987,33.1087575596564,63.1737521965043,0,0,13.7138365282183,171.533897376455,37.3963422359264,1.39894406594369,0,0,1500305,0.489,0.311,0.774,0.485,38863,51.36,358261,9392.33,NA,0,10.5,158.148121779124,48.5536606520874,105.358005641025,215.898522017553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00129352461577344,NA,NA,NA,NA,NA,NA
"6827",1699,263248,264947,-51.4156164675777,-10.8512088256873,0.9671525442692,499845.528734375,0.732035430634245,3.84544967890739,20.6782845077542,0.00467658899548858,78.2184399178291,0,0.890885048037935,153.744896114672,0,1.12105215507505,0,309.344238718888,5106778,0.673,0.587,0.803,0.647,12347,56.53,195957,16336.52,187.335006713867,0.400336503982544,2.5,429.603392799529,23.4451823987717,110.311868552624,4.08484639139705,73.676873570904,NA,NA,NA,0.848552147947375,NA,NA,NA,NA,0.0902482174235776,NA,0.123879857433687,NA,NA,NA,NA
"3898",1699,1004087,1005786,-61.1453462060445,-4.63499263409592,0.523808670077059,820547.128866402,0.75273182448662,1.50446863003803,96.3309671783054,1.41183236716995,28.110438114098,56.5600805324558,8.66404987082529,198.465317777062,0,1.14559663534455,0,0,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,34.8099994659424,1.37745296955109,15.5,442.437315678665,83.6594817502204,121.727945042049,29.0591434703482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6777",2886,1002871,1005757,-51.6858867491551,-2.20256020047909,0.0149337509154109,347012.723669791,0.0161032356569375,0.551187911837767,99.2521935688448,0.180515283660484,11.7742173251522,0,7.49904633363597,112.790016138216,0,5.42180931745236,608.428791230731,0,1505809,0.483,0.286,0.767,0.513,61126,49.95,648024,10742.76,47.4150009155273,1.17683100700378,10.5,337.191441755994,76.8086221088178,0,63.9849913538973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4317",2886,1002872,1005758,-59.793994854094,-2.20256019714009,0.0130188625477575,276009.376192725,0.0063617721113827,0.583990799287084,99.3475207478263,0.0610332511935778,26.2689558705312,0,1.58558405821475,280.838258754422,0,1.9868085386088,0,0,1303569,0.611,0.493,0.785,0.59,32577,55.62,383824,11994.12,90.7550010681152,2.88957357406616,18,161.828144467037,28.8515144992697,20.5002795176573,91.764257396305,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010934295816439,NA,NA,NA,NA,NA,NA
"5711",4748,1001009,1005757,-55.1994002616036,-2.20256020693048,0.991115096063342,4005953.53737168,8.69753650315256,6.24666379724237,30.8087701004663,53.2130428256606,59.4576512126695,0,6.36391345783631,143.951913231835,31.6358585998162,1.81355458992129,0,73.3552687796021,1505106,0.594,0.499,0.756,0.556,51964,59.72,624485,12310.7,2.03999996185303,0,5.5,112.483660661769,34.3813618109473,21.5094240610903,7.50015462942953,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985478261128877,0.0485085123492931,NA,NA,NA,NA,NA
"5010",6028,930403,936431,-57.3615624198276,-14.3647223469933,0.942853186869954,2841240.44475857,0.278029321805272,52.8934631797529,34.2130139988807,0.132801992825114,76.0882809228765,0,5.63366094729037,207.242819587195,0,0.582716434778372,0,0,5107263,0.689,0.599,0.834,0.655,3136,56.45,67840,22242.75,300.359985351562,2.21787905693054,4.5,167.831283878692,28.8047146241208,123.61451358955,48.9487947308673,6.8930794853724,NA,NA,NA,1.69262899238476,NA,NA,NA,NA,3.38376694443091,NA,0.512321460344788,NA,0.000894624203163192,NA,NA
"7574",6540,561307,567847,-48.98318405175,-8.41877642784586,0.998048048264192,2088715.61606921,0.0923450983042895,42.5564781229591,11.6198761641297,0.0282303637442607,35.2585475593668,0,11.7266094184163,83.1344865003073,0,0.924897465844119,0,0,1706001,0.605,0.508,0.76,0.574,5536,52,91988,16637.32,186.694999694824,1.25453352928162,4.5,247.261738871707,33.6694652375498,204.984639763593,91.6420738282024,43.5571649955418,NA,NA,NA,2.11777429426576,NA,NA,NA,NA,0.0281309610550204,NA,NA,NA,NA,NA,NA
"3961",8472,997281,1005753,-60.8750759047215,-9.77012776019339,0.329220966014134,406065.377857379,0.0149104033860532,2.00912715492605,97.4796448143108,0.489458841819507,0,0,4.2043283914224,227.9925561386,0,0.359143131547257,0,711.791434638867,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,146.049995422363,2.23246598243713,4.5,539.719368307457,82.5532030627828,67.8275527442965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00685878555758448,NA,NA,NA,NA,NA,NA
"2239",10008,931862,941870,-66.5507515734637,-9.77012774582797,0.977323248638833,2567628.58419502,0.0231608265930026,48.0448982066761,45.0181857219965,0.353674768317182,31.3333989226628,31.3276335716299,0.189232943014859,136.847723254937,33.7807595460617,3.385801899237,0,0,1100205,0.736,0.638,0.819,0.764,519531,61.25,16514535,31793.2,168.610000610352,3.20777297019958,7.5,905.375606952181,6.67794659268771,41.620850117587,25.9650985753728,6.35650376885296,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203576707564246,NA,NA,NA,NA,NA
"6746",13592,992182,1005774,-51.6858867471354,-10.5809385753033,0.996370042788556,3138495.49791026,0.520969494308699,63.5506242985898,25.3488785885613,0.111927428084639,103.925324449145,10.7834647893724,0.136653110513884,159.091605900736,0,2.77273618483103,0,0,5103353,0.668,0.556,0.812,0.66,30347,54.51,724695,24590.12,212.289993286133,1.01663398742676,2.5,446.797648121853,12.1977486814484,132.016990622202,33.5004003642447,NA,NA,NA,NA,0.00357849681265277,NA,NA,NA,NA,1.16619235016784,0.791841822488666,8.50598752098639,NA,NA,NA,NA
"4227",5261,1000516,1005777,-60.0642651702039,-4.36472238343526,0.766782696402641,2076474.55577042,1.98804783255025,4.14883095225302,85.4857582939803,8.37736292121639,0,0,28.2329218123524,188.219703370641,0,1.40434835028656,0,677.437434517534,1300300,0.577,0.446,0.799,0.539,38830,53.33,327908,8527.28,41.7599983215332,1.43402099609375,12.5,397.369898207265,51.4376273156658,150.761547455409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6365",5517,1000244,1005761,-53.0372381073611,-2.74310075375287,0.135874403122322,918801.75878149,0.0219679943221184,5.78603173530257,93.7812683584342,0.394131662838006,0,0,1.28982311244895,125.99223698537,0,6.55433879338088,136.192692781931,0,1504455,0.582,0.408,0.8,0.605,31213,51.88,580775,18901.74,152.599998474121,0.949998497962952,1.5,349.650670048992,78.9782938435505,8.68496202256496,86.5043041390901,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166002491031392,NA,NA,NA,NA,NA,NA
"5878",6541,999217,1005758,-54.6588597191376,-1.39174938557209,0.211620593907869,2609824.8592678,7.16564165926945,3.4251184631549,89.3836933864409,NA,6.34231435107019,0,2.14058111335803,206.426834423043,0,2.0302464200508,0,0,1500404,0.564,0.436,0.779,0.529,56480,59.47,609244,11027.84,531.640014648438,5.12710618972778,6.5,198.379159337608,61.2914769381108,18.9701258605302,108.87131719217,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255464911347712,NA,NA,NA,NA,NA,NA
"7248",8986,748078,757064,-50.0642651481634,-7.87823589015987,0.995208592616564,2610731.07820983,0.185073521949123,56.7524970000179,17.7488492606014,0.111442120743558,251.157357000924,48.6168358258242,0.399877909623237,107.375956085922,0,4.44662314013288,0,74.5992585644792,1506138,0.672,0.561,0.804,0.674,83997,55.38,1699978,20614.79,202.589996337891,1.11657500267029,5.5,155.472085321487,15.1359616683281,153.637626408414,7.47995208724754,24.700847557129,NA,NA,NA,0.182287468930534,NA,NA,NA,NA,0.0660692572979664,0.230844392968798,0.0220894203616695,NA,NA,NA,NA
"6171",12058,993712,1005770,-53.5777786285634,-10.8512088397716,0.0186069877597661,225517.542436811,0.000199003787042067,0.883079304999174,99.0976173276577,0.00626861929182512,37.5773054646245,0,2.18839785877801,130.835166846426,0,0.575232145306337,0,241.632404689692,5105580,0.701,0.604,0.813,0.7,10700,58.65,288435,27675.63,333.024993896484,1.19949996471405,6.5,544.874767397318,104.547678060666,202.905299565411,6.36906158616644,NA,NA,NA,NA,0.00398007574084135,NA,NA,NA,NA,0.008855668523372,NA,NA,NA,NA,NA,NA
"6998",40040,965717,1005757,-50.8750759245563,-8.95931693800094,0.997613543639895,4123321.14863276,0.0100396716132758,75.6482297872086,24.2945142637889,0.0343933304771627,47.6520852391817,0,0.0242896113408202,228.376419591862,0,0.591135711409801,0,0,1506708,0.602,0.478,0.774,0.591,71187,54.19,803114,11349.19,478.020004272461,6.09476232528687,4.5,263.913292424484,46.9743575864363,122.278930995742,93.7496707236536,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000795221513922838,NA,0.0120277253980829,NA,NA,NA,NA
"4225",2503,1003276,1005779,-60.0642651654939,-4.90526290599541,0.594475357767974,783876.956146619,0.197910754277546,0.729416933645723,90.7706591094115,8.30201320266518,0,0,26.8127367595455,207.765447007029,31.9205401101821,0.088849093369132,0,488.067390987955,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,27.9799995422363,0.923348009586334,14.5,401.133362650628,39.7240593931298,134.283956653662,0.921568877058261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7931",3271,364059,367330,-47.902102965865,-0.580938570664847,0.998433871723513,1140627.28175673,0.677329924483777,1.20645043931019,9.18063357286068,6.17549147174628,29.2787943104061,0,9.79954069091235,48.4677980496024,0,7.78557193189567,379.349347728526,0,1502905,0.582,0.48,0.758,0.542,39540,59.44,276234,7090.39,14.5100002288818,1.25211894512177,6.5,197.72128051483,15.1154274333474,0,167.416393727253,63.8277589961919,NA,NA,NA,NA,NA,0.0624248888429428,0.0131211549797268,18.5192180189243,0.137672724597891,0.199898808062353,NA,NA,NA,NA,NA
"5629",3271,1002487,1005758,-55.4696705404694,-2.20256021027167,0.989507557219312,2587361.98206478,6.78910427242699,7.83193788524755,21.873959378097,63.0493365367507,73.8238260253303,0,7.70176198920853,128.010490003836,5.20244945874902,3.73517536943814,0,0,1506807,0.691,0.648,0.807,0.632,302667,60.25,4835188,16318.44,1.76499998569489,0.154520999640226,5.5,83.9509529523518,30.7104476655645,38.8420529608387,28.5578914689665,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342144056365301,0.113517871112485,NA,NA,NA,NA,NA
"3958",3655,1002112,1005767,-60.8750759014284,-10.5809385794747,0.0234727317505228,186895.564502059,0.0260435045809729,1.15108314140331,98.820487689474,0.00168984571708603,23.5930000557289,0,5.4512955940615,220.508967459358,0,0.0232011187875057,0,884.240263323883,5107578,0.64,0.53,0.8,0.619,3966,57.31,64026,16612.99,188.815002441406,2.47747397422791,4.5,452.633726403417,105.587947552118,84.9693516403258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000695818824682483,NA,NA,NA,NA,NA,NA
"2672",4039,1001718,1005757,-65.1994002607219,-3.55391155098243,0.0210410297907665,441401.069744565,0.0182900948202253,0.89104570635054,98.9507052123788,0.139958986450419,0,0,25.7814794499678,179.138444766305,0,0.83362448710135,435.71158804277,0,1300029,0.527,0.377,0.778,0.499,15860,58.91,159093,10000.8,54.2299995422363,1.02232748270035,19,642.232312315218,56.3802532961285,0,42.2338450710583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4275",4494,360579,365073,-59.7939948497558,-13.5539115280778,0.978369327753128,1262642.38484997,0.108945347407429,13.0804992798275,20.7521006273304,0.0273357395410975,19.7791950640575,67.2329125982734,1.82533026710001,133.637683266881,0,2.23973379853295,0,437.603159689671,5103304,0.689,0.567,0.84,0.687,20513,61.86,560872,28139.25,649.945007324219,1.11149150133133,4.5,107.868220873352,10.3447527346012,278.146697870263,0,63.7183166353382,NA,NA,NA,0.405662374789888,0.000497013446201773,NA,NA,NA,1.03448378692437,NA,0.872159195394872,NA,NA,NA,NA
"5106",4750,1001024,1005774,-57.0912921757434,-10.5809385886877,0.295252423226254,1271420.98053776,0.707548342012845,14.8152750124502,84.445765395737,0.00954265816707405,100.827975232897,0,1.45042961404334,230.367549880178,0,1.24948196907565,0,0,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,330.610000610352,2.00196099281311,7.5,518.297232601023,77.0015337126873,173.845556772565,30.2444724645429,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021868591632878,NA,NA,NA,NA,NA,NA
"357",5518,1000235,1005753,-72.7669677942321,-8.6890466942342,0.477831398110083,904506.999773633,0.0851736208540049,3.94564808568307,95.0838104449128,0.885367848550158,0,29.9244129547992,2.63785555638686,184.738295580221,58.6892369164172,3.13431622088956,262.268934483162,0,1200393,0.532,0.397,0.726,0.521,11720,55.58,112709,9927.7,238.845001220703,0.648454487323761,8.5,1555.8741128152,27.5364572286633,3.56647272230883,34.7594011755689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5960",6286,999471,1005757,-54.3885894531246,-1.39174938846053,0.187501813372323,2344119.72033034,5.87857186922267,2.09789792299748,91.6587562661317,0.319799085776602,0,0,13.2072834281378,197.312751213957,0,0.848718855897061,562.995259574366,0,1504802,0.589,0.495,0.764,0.541,57900,57.66,690194,12223.18,318.964996337891,10.6463747024536,4.5,228.146775629824,71.5190568998457,0,124.975582806386,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449748558715072,NA,NA,NA,NA,NA,NA
"1580",16156,989619,1005775,-68.712913773418,-10.5809386058149,0.329279539590909,2013212.31618026,0.000397610756961419,16.7753966415807,82.9937903140032,0.228427379874335,0,0,2.35791826973235,141.266378707505,0,2.16106198769318,596.477501852237,0,1200708,0.599,0.448,0.773,0.621,19048,54.32,231297,12726.81,206.909996032715,2.52682888507843,4.5,1064.18362294857,23.1366836746158,0,117.429643789039,NA,NA,NA,NA,NA,0.00198805378480709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4939",4495,1001269,1005764,-57.6318326623408,-11.3917493741055,0.929624368638698,2066326.50857863,0.137473919219411,51.1422860034055,33.5575526660298,0.779317083644381,97.1919427996527,0,0.814453785743633,191.088439387311,27.7662567242931,1.94911767324661,0,0,5105101,0.682,0.543,0.836,0.699,34815,58.79,787092,23251.67,300.290008544922,1.48176401853561,3.5,417.250118414255,18.431820737101,249.152174364522,40.5757953165032,NA,NA,NA,NA,0.000596416135442128,NA,NA,NA,NA,3.32333010937278,0.509239976978337,10.5502038252143,NA,NA,NA,NA
